filepath,start_time,end_time
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC239217.ogg,5.4,6.4
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC239217.ogg,6.7,7.0
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC239217.ogg,16.7,17.5
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC251790.ogg,18.1,18.7
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC2738.ogg,0.3,0.6
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC291307.ogg,4.2,5.1
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC304998.ogg,1.8,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC304998.ogg,2.9,5.0
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC304998.ogg,5.2,5.6
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC413505.ogg,1.7,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC413505.ogg,2.7,3.8
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC413505.ogg,4.1,4.8
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC419246.ogg,0.0,0.3
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC423057.ogg,3.2,3.9
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC442511.ogg,1.9,2.2
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC442511.ogg,2.7,3.0
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC442511.ogg,3.5,4.4
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC463200.ogg,1.9,2.3
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC463200.ogg,2.9,5.5
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC48678.ogg,6.2,6.8
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC50874.ogg,1.0,1.4
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC50875.ogg,1.1,1.4
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC50877.ogg,1.3,2.0
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC50877.ogg,5.3,5.7
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC50878.ogg,2.2,2.8
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC50878.ogg,10.4,11.0
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC513630.ogg,0.3,0.8
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC521531.ogg,102.7,103.3
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC521531.ogg,103.5,104.0
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC521531.ogg,104.2,105.4
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC525239.ogg,9.8,10.9
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC525239.ogg,12.3,13.2
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC525239.ogg,15.8,18.3
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC54451.ogg,1.9,2.2
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC54451.ogg,3.1,3.4
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC54451.ogg,5.0,5.3
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC573097.ogg,0.3,0.6
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC573736.ogg,2.1,2.5
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC573736.ogg,3.1,3.5
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC622478.ogg,1.1,1.5
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC807696.ogg,1.7,2.5
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/XC807696.ogg,4.1,4.6
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat506307.ogg,1.3,1.9
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat506307.ogg,2.4,4.9
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat511491.ogg,0.6,0.9
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat511491.ogg,1.6,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat511491.ogg,2.3,2.7
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat511491.ogg,3.2,3.6
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat873932.ogg,14.3,15.4
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat873932.ogg,16.3,17.2
/home/jupyter/gcs_mount/raw_data/train_audio/eardov1/iNat919639.ogg,0.3,0.6
/home/jupyter/gcs_mount/raw_data/train_audio/fotfly/XC197483.ogg,3.9,4.2
/home/jupyter/gcs_mount/raw_data/train_audio/fotfly/XC340166.ogg,0.6,1.2
/home/jupyter/gcs_mount/raw_data/train_audio/fotfly/XC436510.ogg,1.3,1.8
/home/jupyter/gcs_mount/raw_data/train_audio/fotfly/XC513029.ogg,0.9,1.2
/home/jupyter/gcs_mount/raw_data/train_audio/fotfly/XC946284.ogg,1.0,1.9
/home/jupyter/gcs_mount/raw_data/train_audio/fotfly/iNat152120.ogg,0.4,0.8
/home/jupyter/gcs_mount/raw_data/train_audio/fotfly/iNat152120.ogg,10.9,11.3
/home/jupyter/gcs_mount/raw_data/train_audio/fotfly/iNat152120.ogg,12.5,12.8
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC127614.ogg,0.9,1.4
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC127614.ogg,13.3,14.4
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC127614.ogg,39.0,40.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC188612.ogg,74.0,74.7
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC197496.ogg,1.1,1.5
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC199905.ogg,2.4,2.7
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC199907.ogg,1.4,2.8
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC245432.ogg,197.9,199.6
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC245433.ogg,55.5,56.9
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC245433.ogg,57.4,58.6
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC245433.ogg,115.7,119.2
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC343038.ogg,1.5,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC401405.ogg,2.5,2.9
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC450513.ogg,20.4,21.3
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC450513.ogg,21.4,21.9
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC461813.ogg,0.9,1.3
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC475319.ogg,7.4,8.0
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC475319.ogg,12.5,13.2
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC517868.ogg,36.8,37.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC517868.ogg,37.2,40.3
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC517869.ogg,21.9,25.0
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC517870.ogg,19.2,22.2
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519160.ogg,19.1,20.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519160.ogg,20.4,21.5
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519161.ogg,41.7,42.5
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519162.ogg,31.9,34.2
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519163.ogg,93.2,95.8
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519164.ogg,45.9,46.4
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519164.ogg,47.6,48.0
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519166.ogg,49.7,50.4
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519167.ogg,15.4,17.9
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519168.ogg,9.7,12.4
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC519169.ogg,13.9,15.3
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520796.ogg,14.2,14.7
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520796.ogg,14.8,15.2
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520796.ogg,15.3,15.7
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520796.ogg,15.8,16.6
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520797.ogg,10.4,11.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520797.ogg,11.2,13.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520798.ogg,11.1,13.5
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520799.ogg,11.6,12.2
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520799.ogg,12.3,13.9
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520800.ogg,9.4,10.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520800.ogg,10.4,12.0
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520801.ogg,9.4,10.2
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520801.ogg,10.3,11.86
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520802.ogg,9.2,9.8
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520802.ogg,10.0,11.5
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520803.ogg,15.0,15.5
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC520803.ogg,15.8,17.4
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC523788.ogg,145.7,147.5
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC523789.ogg,26.3,30.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC525338.ogg,8.4,10.3
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC525339.ogg,54.5,54.9
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC525341.ogg,71.9,72.4
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC525498.ogg,86.2,87.2
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC525498.ogg,87.3,87.8
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC525499.ogg,19.8,20.796
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC525500.ogg,8.9,11.1
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC526676.ogg,2.6,4.9
/home/jupyter/gcs_mount/raw_data/train_audio/gohman1/XC706409.ogg,4.0,4.6
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC338085.ogg,0.3,1.9
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC338085.ogg,6.2,6.6
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC389157.ogg,0.2,1.8
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524072.ogg,107.5,110.0
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524073.ogg,61.6,64.2
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524074.ogg,55.8,56.4
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524074.ogg,56.7,57.7
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524074.ogg,62.1,64.6
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524075.ogg,57.7,58.2
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524075.ogg,58.6,59.6
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524075.ogg,61.7,62.9
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC524075.ogg,65.4,68.1
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC525014.ogg,66.3,67.4
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC525014.ogg,70.4,73.1
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC525015.ogg,39.0,41.2
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC525016.ogg,145.7,147.5
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC525017.ogg,21.7,22.9
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC525017.ogg,26.1,28.9
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC573311.ogg,1.6,3.2
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC573311.ogg,4.2,4.9
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC573311.ogg,6.3,6.7
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC573311.ogg,6.8,7.2
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/XC579290.ogg,3.0,3.4
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/iNat11110.ogg,1.7,2.6
/home/jupyter/gcs_mount/raw_data/train_audio/grasal4/iNat11110.ogg,3.4,3.788
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC117425.ogg,0.9,1.4
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC117425.ogg,12.8,14.7
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC117426.ogg,13.0,13.3
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC117426.ogg,13.4,15.3
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC117427.ogg,11.7,12.0
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC117427.ogg,12.2,14.062
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC117428.ogg,17.0,18.9
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC148067.ogg,48.1,48.4
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC148067.ogg,48.5,50.7
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC148067.ogg,51.3,53.3
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC148067.ogg,60.7,62.1
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC148067.ogg,62.3,64.2
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC148067.ogg,67.0,69.5
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC250550.ogg,2.0,2.5
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC570520.ogg,10.4,11.0
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/XC775548.ogg,5.8,6.2
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/iNat1156713.ogg,5.4,6.3
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/iNat693430.ogg,5.4,6.6
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/iNat693430.ogg,8.6,9.6
/home/jupyter/gcs_mount/raw_data/train_audio/grbhaw1/iNat827532.ogg,5.1,5.7
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC148232.ogg,73.7,74.5
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC148232.ogg,74.8,77.1
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC148232.ogg,80.1,82.9
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC148234.ogg,5.2,8.4
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC148234.ogg,11.4,14.462
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC279498.ogg,0.8,1.1
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC279498.ogg,1.8,2.6
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC288545.ogg,1.3,3.1
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC288545.ogg,7.5,9.0
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC288545.ogg,10.8,11.4
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC461444.ogg,1.3,1.7
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC461444.ogg,1.8,2.8
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC461444.ogg,3.6,4.3
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC461444.ogg,5.2,6.5
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC461444.ogg,12.7,13.2
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC461480.ogg,2.8,3.1
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC474851.ogg,0.7,1.0
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC537828.ogg,3.5,4.1
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC9316.ogg,0.7,1.4
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC960265.ogg,53.2,54.2
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC960265.ogg,54.3,57.1
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/XC960265.ogg,57.2,59.4
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/iNat694066.ogg,0.6,2.6
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/iNat694066.ogg,3.9,4.6
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/iNat694066.ogg,5.0,5.4
/home/jupyter/gcs_mount/raw_data/train_audio/greani1/iNat694066.ogg,6.2,7.2
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC109029.ogg,3.0,11.8
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC109030.ogg,1.0,6.0
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC109030.ogg,8.2,8.5
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC116545.ogg,1.0,1.3
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC116545.ogg,2.1,3.1
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC123183.ogg,0.0,0.7
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC123183.ogg,1.1,1.6
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC123183.ogg,2.0,2.4
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC129041.ogg,11.3,11.9
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC129041.ogg,28.1,28.5
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC143578.ogg,3.6,4.0
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC17012.ogg,1.6,1.9
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC188001.ogg,0.3,0.6
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC196155.ogg,12.0,12.8
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC196155.ogg,13.2,13.7
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC196156.ogg,9.7,12.1
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC196156.ogg,12.6,14.4
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC196156.ogg,14.6,23.3
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC196156.ogg,23.4,24.6
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC196156.ogg,24.8,26.8
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC196156.ogg,37.1,41.2
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC307186.ogg,3.6,3.9
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC323526.ogg,0.4,0.7
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC357715.ogg,1.7,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC490733.ogg,1.6,2.2
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC515794.ogg,2.3,2.8
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC515794.ogg,3.1,5.0
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC515821.ogg,0.5,1.0
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC580865.ogg,4.7,5.4
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC598767.ogg,0.5,1.2
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC598767.ogg,1.9,3.1
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC598767.ogg,3.2,4.2
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC598767.ogg,4.6,5.2
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC650221.ogg,7.5,7.9
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC650221.ogg,23.2,23.8
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC650221.ogg,37.2,37.7
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC654338.ogg,5.4,6.0
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC654338.ogg,6.9,7.4
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC665078.ogg,1.7,2.0
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC665088.ogg,0.0,0.4
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC694714.ogg,0.9,1.3
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC878767.ogg,1.1,1.4
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC921101.ogg,0.8,3.7
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/XC921101.ogg,4.3,4.8
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/iNat1035318.ogg,4.2,5.4
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/iNat1035318.ogg,10.6,11.1
/home/jupyter/gcs_mount/raw_data/train_audio/greegr/iNat870100.ogg,8.4,9.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC117429.ogg,17.3,17.8
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC117429.ogg,18.0,19.294
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC117950.ogg,11.7,14.4
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC117951.ogg,19.5,20.6
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC117951.ogg,20.8,22.166
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC148191.ogg,29.0,31.3
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC148191.ogg,34.3,36.7
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC199061.ogg,35.7,36.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC199061.ogg,40.3,42.2
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC199061.ogg,48.0,48.9
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC199061.ogg,49.9,51.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2267.ogg,0.5,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2267.ogg,2.2,6.0
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2267.ogg,7.6,8.4
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2267.ogg,8.7,9.3
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2267.ogg,9.5,10.9
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2793.ogg,0.0,3.0
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2793.ogg,4.7,5.1
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2793.ogg,5.2,8.7
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2794.ogg,1.8,2.2
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC2794.ogg,2.3,2.6
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC528969.ogg,0.6,1.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC528969.ogg,4.1,4.4
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC646802.ogg,4.2,6.6
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC646813.ogg,0.6,8.3
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC646813.ogg,9.0,14.1
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC646813.ogg,14.2,15.2
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC646813.ogg,15.9,16.9
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC646813.ogg,21.3,22.2
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC646813.ogg,22.5,23.1
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC704299.ogg,1.1,7.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC704299.ogg,12.2,13.2
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC704299.ogg,14.3,14.8
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC704299.ogg,15.3,15.8
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC705015.ogg,0.4,0.8
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC713699.ogg,0.7,1.3
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC786524.ogg,1.9,4.9
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC801654.ogg,103.6,104.8
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC801654.ogg,105.7,107.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC801654.ogg,108.3,110.2
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC801654.ogg,111.9,113.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC801654.ogg,114.2,115.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC801654.ogg,117.9,122.3
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC801654.ogg,123.1,123.9
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/XC85214.ogg,2.9,3.9
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat130868.ogg,4.1,4.8
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat130868.ogg,4.9,5.3
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat130868.ogg,5.5,6.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat130868.ogg,6.9,7.8
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat130869.ogg,0.3,0.7
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat130870.ogg,1.2,1.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat130870.ogg,1.7,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat190559.ogg,24.9,25.3
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat624338.ogg,4.8,5.5
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat624338.ogg,5.8,7.8
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat624338.ogg,8.4,9.282
/home/jupyter/gcs_mount/raw_data/train_audio/greibi1/iNat864455.ogg,0.8,1.6
/home/jupyter/gcs_mount/raw_data/train_audio/grekis/XC120555.ogg,3.8,4.4
/home/jupyter/gcs_mount/raw_data/train_audio/grekis/XC144474.ogg,2.8,3.7
